"hotspot_id","timestamp","filt_thermal16","filt_thermal8","filt_color","x_pos","y_pos","thumb_left","thumb_top","thumb_right","thumb_bottom","hotspot_type","species_id"
"89564","20160517210920.586GMT","CHESS_FL23_P_160517_210920.586_THERM-16BIT.PNG","CHESS_FL23_P_160517_210920.586_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_210920.586_COLOR-8-BIT.JPG",626,83,6281,47,6793,559,"Animal","Ringed Seal"
"89568","20160517211009.064GMT","CHESS_FL23_P_160517_211009.064_THERM-16BIT.PNG","CHESS_FL23_P_160517_211009.064_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211009.064_COLOR-8-BIT.JPG",498,91,4926,77,5438,589,"Animal","Ringed Seal"
"89571","20160517211013.470GMT","CHESS_FL23_P_160517_211013.470_THERM-16BIT.PNG","CHESS_FL23_P_160517_211013.470_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211013.470_COLOR-8-BIT.JPG",370,188,3558,1059,4070,1571,"Animal","Ringed Seal"
"89583","20160517211149.922GMT","CHESS_FL23_P_160517_211149.922_THERM-16BIT.PNG","CHESS_FL23_P_160517_211149.922_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211150.970_COLOR-8-BIT.JPG",190,6,1761,2676,2273,3188,"Animal","Ringed Seal"
"89586","20160517211209.576GMT","CHESS_FL23_P_160517_211209.576_THERM-16BIT.PNG","CHESS_FL23_P_160517_211209.576_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211209.576_COLOR-8-BIT.JPG",439,142,4298,676,4810,1188,"Animal","Ringed Seal"
"89587","20160517211212.683GMT","CHESS_FL23_P_160517_211212.683_THERM-16BIT.PNG","CHESS_FL23_P_160517_211212.683_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211212.683_COLOR-8-BIT.JPG",46,196,79,1173,591,1685,"Animal","Ringed Seal"
"89590","20160517211221.917GMT","CHESS_FL23_P_160517_211221.917_THERM-16BIT.PNG","CHESS_FL23_P_160517_211221.917_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211221.917_COLOR-8-BIT.JPG",212,178,1827,1073,2339,1585,"Animal","Ringed Seal"
"89591","20160517211223.519GMT","CHESS_FL23_P_160517_211223.519_THERM-16BIT.PNG","CHESS_FL23_P_160517_211223.519_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211223.519_COLOR-8-BIT.JPG",340,179,3169,1035,3681,1547,"Animal","Ringed Seal"
"89596","20160517211245.436GMT","CHESS_FL23_P_160517_211245.436_THERM-16BIT.PNG","CHESS_FL23_P_160517_211245.436_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211245.436_COLOR-8-BIT.JPG",137,139,1035,556,1547,1068,"Animal","Ringed Seal"
"89597","20160517211246.942GMT","CHESS_FL23_P_160517_211246.942_THERM-16BIT.PNG","CHESS_FL23_P_160517_211246.942_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211246.942_COLOR-8-BIT.JPG",137,235,1094,1648,1606,2160,"Animal","Ringed Seal"
"89598.1","20160517211246.942GMT","CHESS_FL23_P_160517_211246.942_THERM-16BIT.PNG","CHESS_FL23_P_160517_211246.942_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211246.942_COLOR-8-BIT.JPG",512,142,5099,706,5611,1218,"Animal","Ringed Seal"
"89601","20160517211257.807GMT","CHESS_FL23_P_160517_211257.807_THERM-16BIT.PNG","CHESS_FL23_P_160517_211257.807_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211257.807_COLOR-8-BIT.JPG",125,114,940,359,1452,871,"Animal","Ringed Seal"
"89603","20160517211301.689GMT","CHESS_FL23_P_160517_211301.689_THERM-16BIT.PNG","CHESS_FL23_P_160517_211301.689_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211301.689_COLOR-8-BIT.JPG",612,379,6184,3240,6696,3752,"Animal","Ringed Seal"
"89604","20160517211302.463GMT","CHESS_FL23_P_160517_211302.463_THERM-16BIT.PNG","CHESS_FL23_P_160517_211302.463_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211302.463_COLOR-8-BIT.JPG",389,241,3728,1648,4240,2160,"Animal","Ringed Seal"
"89605","20160517211328.585GMT","CHESS_FL23_P_160517_211328.585_THERM-16BIT.PNG","CHESS_FL23_P_160517_211328.585_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211328.585_COLOR-8-BIT.JPG",543,186,5401,1159,5913,1671,"Animal","Ringed Seal"
"89617","20160517211404.437GMT","CHESS_FL23_P_160517_211404.437_THERM-16BIT.PNG","CHESS_FL23_P_160517_211404.437_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211405.162_COLOR-8-BIT.JPG",230,18,2358,2202,2870,2714,"Animal","Ringed Seal"
"89620","20160517211423.727GMT","CHESS_FL23_P_160517_211423.727_THERM-16BIT.PNG","CHESS_FL23_P_160517_211423.727_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211423.727_COLOR-8-BIT.JPG",208,240,1819,1609,2331,2121,"Animal","Ringed Seal"
"89629","20160517211456.214GMT","CHESS_FL23_P_160517_211456.214_THERM-16BIT.PNG","CHESS_FL23_P_160517_211456.214_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211456.214_COLOR-8-BIT.JPG",108,266,731,1776,1243,2288,"Animal","Bearded Seal"
"89634","20160517211519.429GMT","CHESS_FL23_P_160517_211519.429_THERM-16BIT.PNG","CHESS_FL23_P_160517_211519.429_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211519.429_COLOR-8-BIT.JPG",111,227,766,1551,1278,2063,"Animal","Ringed Seal"
"89648","20160517211655.614GMT","CHESS_FL23_P_160517_211655.614_THERM-16BIT.PNG","CHESS_FL23_P_160517_211655.614_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211655.614_COLOR-8-BIT.JPG",224,165,1977,478,2489,990,"Animal","Ringed Seal"
"89663","20160517211916.261GMT","CHESS_FL23_P_160517_211916.261_THERM-16BIT.PNG","CHESS_FL23_P_160517_211916.261_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_211916.261_COLOR-8-BIT.JPG",362,174,3422,795,3934,1307,"Animal","Ringed Seal"
"89672","20160517212036.752GMT","CHESS_FL23_P_160517_212036.752_THERM-16BIT.PNG","CHESS_FL23_P_160517_212036.752_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212037.256_COLOR-8-BIT.JPG",448,11,4708,1297,5220,1809,"Animal","Ringed Seal"
"89677","20160517212118.887GMT","CHESS_FL23_P_160517_212118.887_THERM-16BIT.PNG","CHESS_FL23_P_160517_212118.887_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212119.656_COLOR-8-BIT.JPG",209,92,2066,2966,2578,3478,"Animal","Ringed Seal"
"89684","20160517212205.760GMT","CHESS_FL23_P_160517_212205.760_THERM-16BIT.PNG","CHESS_FL23_P_160517_212205.760_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212205.760_COLOR-8-BIT.JPG",482,270,4762,1903,5274,2415,"Animal","Ringed Seal"
"89685","20160517212205.760GMT","CHESS_FL23_P_160517_212205.760_THERM-16BIT.PNG","CHESS_FL23_P_160517_212205.760_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212205.760_COLOR-8-BIT.JPG",76,265,423,1791,935,2303,"Animal","Ringed Seal"
"89689","20160517212209.659GMT","CHESS_FL23_P_160517_212209.659_THERM-16BIT.PNG","CHESS_FL23_P_160517_212209.659_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212209.659_COLOR-8-BIT.JPG",359,320,3458,2430,3970,2942,"Animal","Ringed Seal"
"89693","20160517212328.355GMT","CHESS_FL23_P_160517_212328.355_THERM-16BIT.PNG","CHESS_FL23_P_160517_212328.355_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212329.124_COLOR-8-BIT.JPG",522,35,5376,2516,5888,3028,"Animal","Ringed Seal"
"89695","20160517212339.177GMT","CHESS_FL23_P_160517_212339.177_THERM-16BIT.PNG","CHESS_FL23_P_160517_212339.177_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212339.177_COLOR-8-BIT.JPG",353,191,3329,774,3841,1286,"Animal","Ringed Seal"
"89696","20160517212339.951GMT","CHESS_FL23_P_160517_212339.951_THERM-16BIT.PNG","CHESS_FL23_P_160517_212339.951_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212339.951_COLOR-8-BIT.JPG",292,473,2714,4072,3226,4584,"Animal","Ringed Seal"
"89697","20160517212340.733GMT","CHESS_FL23_P_160517_212340.733_THERM-16BIT.PNG","CHESS_FL23_P_160517_212340.733_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212340.733_COLOR-8-BIT.JPG",539,246,5404,1716,5916,2228,"Animal","Ringed Seal"
"89706","20160517212422.551GMT","CHESS_FL23_P_160517_212422.551_THERM-16BIT.PNG","CHESS_FL23_P_160517_212422.551_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212422.551_COLOR-8-BIT.JPG",565,154,5652,774,6164,1286,"Animal","Ringed Seal"
"89708","20160517212435.180GMT","CHESS_FL23_P_160517_212435.180_THERM-16BIT.PNG","CHESS_FL23_P_160517_212435.180_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212435.180_COLOR-8-BIT.JPG",420,339,4345,2719,4857,3231,"Animal","Bearded Seal"
"89723","20160517212443.424GMT","CHESS_FL23_P_160517_212443.424_THERM-16BIT.PNG","CHESS_FL23_P_160517_212443.424_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212443.424_COLOR-8-BIT.JPG",193,281,1720,2110,2232,2622,"Animal","Ringed Seal"
"89722.2","20160517212443.424GMT","CHESS_FL23_P_160517_212443.424_THERM-16BIT.PNG","CHESS_FL23_P_160517_212443.424_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212443.424_COLOR-8-BIT.JPG",201,258,1807,1879,2319,2391,"Animal","Ringed Seal"
"89724","20160517212454.323GMT","CHESS_FL23_P_160517_212454.323_THERM-16BIT.PNG","CHESS_FL23_P_160517_212454.323_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212454.323_COLOR-8-BIT.JPG",244,172,1990,900,2502,1412,"Animal","Ringed Seal"
"89742","20160517212734.456GMT","CHESS_FL23_P_160517_212734.456_THERM-16BIT.PNG","CHESS_FL23_P_160517_212734.456_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212734.456_COLOR-8-BIT.JPG",497,246,4846,1588,5358,2100,"Animal","Ringed Seal"
"89747","20160517212836.401GMT","CHESS_FL23_P_160517_212836.401_THERM-16BIT.PNG","CHESS_FL23_P_160517_212836.401_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212836.401_COLOR-8-BIT.JPG",480,91,4710,110,5222,622,"Animal","Ringed Seal"
"89749","20160517212853.677GMT","CHESS_FL23_P_160517_212853.677_THERM-16BIT.PNG","CHESS_FL23_P_160517_212853.677_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212854.450_COLOR-8-BIT.JPG",515,58,5245,1413,5757,1925,"Animal","Ringed Seal"
"89753","20160517212917.636GMT","CHESS_FL23_P_160517_212917.636_THERM-16BIT.PNG","CHESS_FL23_P_160517_212917.636_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212917.636_COLOR-8-BIT.JPG",148,67,1224,-140,1736,372,"Animal","Ringed Seal"
"89755","20160517212918.446GMT","CHESS_FL23_P_160517_212918.446_THERM-16BIT.PNG","CHESS_FL23_P_160517_212918.446_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212918.446_COLOR-8-BIT.JPG",303,227,2825,1530,3337,2042,"Animal","Ringed Seal"
"89756","20160517212918.446GMT","CHESS_FL23_P_160517_212918.446_THERM-16BIT.PNG","CHESS_FL23_P_160517_212918.446_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212918.446_COLOR-8-BIT.JPG",240,68,2160,-112,2672,400,"Animal","Ringed Seal"
"89754","20160517212918.446GMT","CHESS_FL23_P_160517_212918.446_THERM-16BIT.PNG","CHESS_FL23_P_160517_212918.446_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_212918.446_COLOR-8-BIT.JPG",312,202,2959,1344,3471,1856,"Animal","Ringed Seal"
"89774","20160517213035.287GMT","CHESS_FL23_P_160517_213035.287_THERM-16BIT.PNG","CHESS_FL23_P_160517_213035.287_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_213035.287_COLOR-8-BIT.JPG",336,198,3103,880,3615,1392,"Animal","Ringed Seal"
"89802","20160517213337.423GMT","CHESS_FL23_P_160517_213337.423_THERM-16BIT.PNG","CHESS_FL23_P_160517_213337.423_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_213337.423_COLOR-8-BIT.JPG",560,408,5549,3350,6061,3862,"Animal","Ringed Seal"
"89804","20160517213405.332GMT","CHESS_FL23_P_160517_213405.332_THERM-16BIT.PNG","CHESS_FL23_P_160517_213405.332_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_213405.332_COLOR-8-BIT.JPG",281,87,2641,0,3153,512,"Animal","Ringed Seal"
"89813","20160517213503.886GMT","CHESS_FL23_P_160517_213503.886_THERM-16BIT.PNG","CHESS_FL23_P_160517_213503.886_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_213503.886_COLOR-8-BIT.JPG",334,79,3227,-97,3739,415,"Animal","Ringed Seal"
"89839","20160517213715.958GMT","CHESS_FL23_P_160517_213715.958_THERM-16BIT.PNG","CHESS_FL23_P_160517_213715.958_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_213715.958_COLOR-8-BIT.JPG",509,222,4964,1364,5476,1876,"Anomaly","NA"
"89838","20160517213715.958GMT","CHESS_FL23_P_160517_213715.958_THERM-16BIT.PNG","CHESS_FL23_P_160517_213715.958_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_213715.958_COLOR-8-BIT.JPG",283,188,2612,1090,3124,1602,"Animal","Ringed Seal"
"89843","20160517213746.128GMT","CHESS_FL23_P_160517_213746.128_THERM-16BIT.PNG","CHESS_FL23_P_160517_213746.128_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_213746.956_COLOR-8-BIT.JPG",93,66,779,2753,1291,3265,"Anomaly","NA"
"89866","20160517214014.215GMT","CHESS_FL23_P_160517_214014.215_THERM-16BIT.PNG","CHESS_FL23_P_160517_214014.215_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_214014.215_COLOR-8-BIT.JPG",181,208,1616,774,2128,1286,"Animal","Bearded Seal"
"89874","20160517214039.042GMT","CHESS_FL23_P_160517_214039.042_THERM-16BIT.PNG","CHESS_FL23_P_160517_214039.042_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_214039.042_COLOR-8-BIT.JPG",572,264,5797,1950,6309,2462,"Animal","Bearded Seal"
"89882","20160517214103.792GMT","CHESS_FL23_P_160517_214103.792_THERM-16BIT.PNG","CHESS_FL23_P_160517_214103.792_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_214104.586_COLOR-8-BIT.JPG",537,20,5374,1749,5886,2261,"Animal","Bearded Seal"
"89883","20160517214107.134GMT","CHESS_FL23_P_160517_214107.134_THERM-16BIT.PNG","CHESS_FL23_P_160517_214107.134_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_214107.134_COLOR-8-BIT.JPG",53,368,244,2976,756,3488,"Anomaly","NA"
"89898","20160517214236.105GMT","CHESS_FL23_P_160517_214236.105_THERM-16BIT.PNG","CHESS_FL23_P_160517_214236.105_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_214236.105_COLOR-8-BIT.JPG",166,306,963,2037,1475,2549,"Animal","Bearded Seal"
"89899","20160517214237.927GMT","CHESS_FL23_P_160517_214237.927_THERM-16BIT.PNG","CHESS_FL23_P_160517_214237.927_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_214238.760_COLOR-8-BIT.JPG",543,28,5710,2197,6222,2709,"Animal","Ringed Seal"
"89901","20160517214244.102GMT","CHESS_FL23_P_160517_214244.102_THERM-16BIT.PNG","CHESS_FL23_P_160517_214244.102_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_214244.102_COLOR-8-BIT.JPG",234,139,2023,252,2535,764,"Animal","Ringed Seal"
"89911","20160517214541.903GMT","CHESS_FL23_P_160517_214541.903_THERM-16BIT.PNG","CHESS_FL23_P_160517_214541.903_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_214541.903_COLOR-8-BIT.JPG",460,229,4505,1442,5017,1954,"Animal","Bearded Seal"
"89912","20160517214545.223GMT","CHESS_FL23_P_160517_214545.223_THERM-16BIT.PNG","CHESS_FL23_P_160517_214545.223_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_214545.223_COLOR-8-BIT.JPG",112,84,-39,-4,473,508,"Animal","Ringed Seal"
"89914","20160517214634.485GMT","CHESS_FL23_P_160517_214634.485_THERM-16BIT.PNG","CHESS_FL23_P_160517_214634.485_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_214634.485_COLOR-8-BIT.JPG",128,75,929,-242,1441,270,"Animal","Ringed Seal"
"89915","20160517214635.300GMT","CHESS_FL23_P_160517_214635.300_THERM-16BIT.PNG","CHESS_FL23_P_160517_214635.300_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_214635.300_COLOR-8-BIT.JPG",368,70,3500,-107,4012,405,"Animal","Ringed Seal"
"89917","20160517214702.697GMT","CHESS_FL23_P_160517_214702.697_THERM-16BIT.PNG","CHESS_FL23_P_160517_214702.697_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_214702.697_COLOR-8-BIT.JPG",422,268,4108,1939,4620,2451,"Animal","Ringed Seal"
"89924","20160517214835.231GMT","CHESS_FL23_P_160517_214835.231_THERM-16BIT.PNG","CHESS_FL23_P_160517_214835.231_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_214835.231_COLOR-8-BIT.JPG",83,264,498,1921,1010,2433,"Animal","Bearded Seal"
"89927","20160517215000.637GMT","CHESS_FL23_P_160517_215000.637_THERM-16BIT.PNG","CHESS_FL23_P_160517_215000.637_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_215000.637_COLOR-8-BIT.JPG",354,129,3373,527,3885,1039,"Animal","Bearded Seal"
"89933","20160517215850.075GMT","CHESS_FL23_P_160517_215850.075_THERM-16BIT.PNG","CHESS_FL23_P_160517_215850.075_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_215850.075_COLOR-8-BIT.JPG",506,230,5107,1756,5619,2268,"Animal","Bearded Seal"
"89934","20160517215915.834GMT","CHESS_FL23_P_160517_215915.834_THERM-16BIT.PNG","CHESS_FL23_P_160517_215915.834_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_215915.834_COLOR-8-BIT.JPG",346,76,3416,-126,3928,386,"Animal","Bearded Seal"
"89936","20160517215958.413GMT","CHESS_FL23_P_160517_215958.413_THERM-16BIT.PNG","CHESS_FL23_P_160517_215958.413_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_215959.212_COLOR-8-BIT.JPG",152,16,1079,2473,1591,2985,"Animal","Bearded Seal"
"89935","20160517215958.413GMT","CHESS_FL23_P_160517_215958.413_THERM-16BIT.PNG","CHESS_FL23_P_160517_215958.413_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_215959.212_COLOR-8-BIT.JPG",170,15,1297,2415,1809,2927,"Animal","Bearded Seal"
"89940","20160517220115.537GMT","CHESS_FL23_P_160517_220115.537_THERM-16BIT.PNG","CHESS_FL23_P_160517_220115.537_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220116.554_COLOR-8-BIT.JPG",161,5,1294,2965,1806,3477,"Animal","Bearded Seal"
"89941","20160517220116.554GMT","CHESS_FL23_P_160517_220116.554_THERM-16BIT.PNG","CHESS_FL23_P_160517_220116.554_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220116.554_COLOR-8-BIT.JPG",370,205,3634,1152,4146,1664,"Animal","Bearded Seal"
"89943","20160517220132.089GMT","CHESS_FL23_P_160517_220132.089_THERM-16BIT.PNG","CHESS_FL23_P_160517_220132.089_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220132.851_COLOR-8-BIT.JPG",216,38,1834,2603,2346,3115,"Animal","Ringed Seal"
"89942","20160517220132.089GMT","CHESS_FL23_P_160517_220132.089_THERM-16BIT.PNG","CHESS_FL23_P_160517_220132.089_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220132.851_COLOR-8-BIT.JPG",209,13,1774,2359,2286,2871,"Animal","Ringed Seal"
"89945","20160517220144.419GMT","CHESS_FL23_P_160517_220144.419_THERM-16BIT.PNG","CHESS_FL23_P_160517_220144.419_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220145.509_COLOR-8-BIT.JPG",536,72,5086,3561,5598,4073,"Animal","Ringed Seal"
"89946","20160517220201.441GMT","CHESS_FL23_P_160517_220201.441_THERM-16BIT.PNG","CHESS_FL23_P_160517_220201.441_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220201.441_COLOR-8-BIT.JPG",331,182,3300,658,3812,1170,"Animal","Bearded Seal"
"89949","20160517220259.815GMT","CHESS_FL23_P_160517_220259.815_THERM-16BIT.PNG","CHESS_FL23_P_160517_220259.815_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220259.815_COLOR-8-BIT.JPG",45,108,194,-56,706,456,"Animal","Ringed Seal"
"89956","20160517220540.267GMT","CHESS_FL23_P_160517_220540.267_THERM-16BIT.PNG","CHESS_FL23_P_160517_220540.267_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220540.267_COLOR-8-BIT.JPG",522,235,5260,1442,5772,1954,"Animal","Bearded Seal"
"89959","20160517220548.819GMT","CHESS_FL23_P_160517_220548.819_THERM-16BIT.PNG","CHESS_FL23_P_160517_220548.819_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220549.596_COLOR-8-BIT.JPG",205,35,1761,2705,2273,3217,"Animal","Bearded Seal"
"89960","20160517220548.819GMT","CHESS_FL23_P_160517_220548.819_THERM-16BIT.PNG","CHESS_FL23_P_160517_220548.819_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220549.596_COLOR-8-BIT.JPG",156,37,1253,2763,1765,3275,"Animal","Bearded Seal"
"89961","20160517220550.344GMT","CHESS_FL23_P_160517_220550.344_THERM-16BIT.PNG","CHESS_FL23_P_160517_220550.344_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220550.344_COLOR-8-BIT.JPG",445,118,4403,324,4915,836,"Animal","Ringed Seal"
"89962","20160517220556.525GMT","CHESS_FL23_P_160517_220556.525_THERM-16BIT.PNG","CHESS_FL23_P_160517_220556.525_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220556.525_COLOR-8-BIT.JPG",138,219,1137,1021,1649,1533,"Animal","Ringed Seal"
"89963","20160517220602.927GMT","CHESS_FL23_P_160517_220602.927_THERM-16BIT.PNG","CHESS_FL23_P_160517_220602.927_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220602.927_COLOR-8-BIT.JPG",512,82,5089,-50,5601,462,"Anomaly","NA"
"89968","20160517220611.541GMT","CHESS_FL23_P_160517_220611.541_THERM-16BIT.PNG","CHESS_FL23_P_160517_220611.541_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220611.541_COLOR-8-BIT.JPG",577,117,5837,365,6349,877,"Animal","Bearded Seal"
"89970","20160517220621.554GMT","CHESS_FL23_P_160517_220621.554_THERM-16BIT.PNG","CHESS_FL23_P_160517_220621.554_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220622.309_COLOR-8-BIT.JPG",116,15,848,2548,1360,3060,"Anomaly","NA"
"89977","20160517220749.013GMT","CHESS_FL23_P_160517_220749.013_THERM-16BIT.PNG","CHESS_FL23_P_160517_220749.013_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220749.836_COLOR-8-BIT.JPG",601,14,5995,1986,6507,2498,"Animal","Bearded Seal"
"89978","20160517220749.013GMT","CHESS_FL23_P_160517_220749.013_THERM-16BIT.PNG","CHESS_FL23_P_160517_220749.013_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220749.836_COLOR-8-BIT.JPG",610,15,6102,1979,6614,2491,"Animal","Bearded Seal"
"89980","20160517220802.616GMT","CHESS_FL23_P_160517_220802.616_THERM-16BIT.PNG","CHESS_FL23_P_160517_220802.616_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220802.616_COLOR-8-BIT.JPG",8,119,-227,324,285,836,"Animal","Bearded Seal"
"89981","20160517220819.141GMT","CHESS_FL23_P_160517_220819.141_THERM-16BIT.PNG","CHESS_FL23_P_160517_220819.141_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220819.141_COLOR-8-BIT.JPG",187,138,1660,208,2172,720,"Animal","Bearded Seal"
"89986","20160517220947.684GMT","CHESS_FL23_P_160517_220947.684_THERM-16BIT.PNG","CHESS_FL23_P_160517_220947.684_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_220947.684_COLOR-8-BIT.JPG",182,165,1645,876,2157,1388,"Animal","Ringed Seal"
"89987","20160517221044.630GMT","CHESS_FL23_P_160517_221044.630_THERM-16BIT.PNG","CHESS_FL23_P_160517_221044.630_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_221044.630_COLOR-8-BIT.JPG",330,230,3164,1458,3676,1970,"Animal","Ringed Seal"
"89988","20160517221152.999GMT","CHESS_FL23_P_160517_221152.999_THERM-16BIT.PNG","CHESS_FL23_P_160517_221152.999_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_221152.999_COLOR-8-BIT.JPG",568,92,5739,237,6251,749,"Animal","Bearded Seal"
"89989","20160517221154.047GMT","CHESS_FL23_P_160517_221154.047_THERM-16BIT.PNG","CHESS_FL23_P_160517_221154.047_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_221154.047_COLOR-8-BIT.JPG",43,160,184,499,696,1011,"Anomaly","NA"
"89990","20160517221205.115GMT","CHESS_FL23_P_160517_221205.115_THERM-16BIT.PNG","CHESS_FL23_P_160517_221205.115_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_221205.115_COLOR-8-BIT.JPG",466,278,4650,1921,5162,2433,"Animal","Bearded Seal"
"89991","20160517221213.131GMT","CHESS_FL23_P_160517_221213.131_THERM-16BIT.PNG","CHESS_FL23_P_160517_221213.131_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_221213.131_COLOR-8-BIT.JPG",589,172,5952,1060,6464,1572,"Animal","Ringed Seal"
"90000","20160517221557.878GMT","CHESS_FL23_P_160517_221557.878_THERM-16BIT.PNG","CHESS_FL23_P_160517_221557.878_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_221557.878_COLOR-8-BIT.JPG",547,295,5544,2191,6056,2703,"Animal","Ringed Seal"
"90009","20160517221842.482GMT","CHESS_FL23_P_160517_221842.482_THERM-16BIT.PNG","CHESS_FL23_P_160517_221842.482_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_221842.482_COLOR-8-BIT.JPG",48,134,121,484,633,996,"Animal","Ringed Seal"
"90010","20160517221842.482GMT","CHESS_FL23_P_160517_221842.482_THERM-16BIT.PNG","CHESS_FL23_P_160517_221842.482_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_221842.482_COLOR-8-BIT.JPG",70,136,370,508,882,1020,"Animal","Ringed Seal"
"90012","20160517221846.524GMT","CHESS_FL23_P_160517_221846.524_THERM-16BIT.PNG","CHESS_FL23_P_160517_221846.524_THERM-8BIT-N.PNG","CHESS_FL23_P_160517_221846.524_COLOR-8-BIT.JPG",308,120,2923,556,3435,1068,"Animal","Ringed Seal"
